model,cate2_id,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
ensemble_bias_global,6,0.6151975352105885,14799.0,13322.070897042977,5961.510113686883,-1476.9291029570231,-0.09979925014913327,1848.0
ensemble_bias_horizon,3,0.6430870162036126,14219.0,16625.64512169658,5567.5900912093675,2406.6451216965797,0.16925558208710736,1008.0
ensemble_bias_horizon,4,0.3384390157851426,583.0,426.91812525313117,585.8633526425211,-156.08187474686883,-0.2677219120872536,336.0
ensemble_bias_horizon,5,0.394753777805282,1092.0,912.2168218262605,995.8000985259612,-179.7831781737395,-0.16463661004921198,840.0
ensemble_bias_horizon,6,0.6158671090614999,14799.0,13357.626830756308,5948.604562588871,-1441.3731692436932,-0.09739665985834807,1848.0
ensemble_bias_item,3,0.6874855510843453,14219.0,14228.206352903206,4849.4165194182,9.206352903206195,0.0006474683805616566,1008.0
ensemble_bias_item,4,0.3688311845200945,583.0,506.501658495518,605.618864879265,-76.49834150448204,-0.13121499400425737,336.0
ensemble_bias_item,5,0.4002590314677339,1092.0,990.2204206102301,982.9067546824424,-101.77957938976996,-0.09320474303092488,840.0
ensemble_bias_item,6,0.6038193893239457,14799.0,14851.578202068942,6152.000934638207,52.57820206894121,0.0035528212763660523,1848.0
ensemble_residual_beta_0.3,3,0.6779369231475866,14219.0,14829.59019297525,5019.566232180601,610.5901929752511,0.04294185195690633,1008.0
ensemble_residual_beta_0.3,4,0.3127511220689409,583.0,379.1896252699546,578.9498281301977,-203.81037473004534,-0.3495889789537656,336.0
ensemble_residual_beta_0.3,5,0.3724114160538021,1092.0,808.7221500258754,983.0125194156053,-283.2778499741247,-0.2594119505257552,840.0
ensemble_residual_beta_0.3,6,0.6034564858861629,14799.0,11848.319529642624,6107.196330906838,-2950.680470357376,-0.1993837739277908,1848.0
ensemble_residual_beta_0.5,3,0.6729856894827317,14219.0,14950.541928839604,5094.242058048143,731.5419288396052,0.05144819810391766,1008.0
ensemble_residual_beta_0.5,4,0.31375153369612346,583.0,381.858432983002,579.8656464950795,-201.14156701699795,-0.3450112641800994,336.0
ensemble_residual_beta_0.5,5,0.3723922318945734,1092.0,814.3401207863669,985.3986410309676,-277.65987921363313,-0.2542672886571732,840.0
ensemble_residual_beta_0.5,6,0.604113519518036,14799.0,11936.769579037295,6100.209169878894,-2862.2304209627055,-0.1934070154039263,1848.0
ensemble_residual_beta_0.7,3,0.6672640487503503,14219.0,15071.49366470396,5179.872302008849,852.4936647039596,0.059954544250929005,1008.0
ensemble_residual_beta_0.7,4,0.31467439506714495,583.0,384.5272406960494,580.8266766593033,-198.47275930395062,-0.34043354940643333,336.0
ensemble_residual_beta_0.7,5,0.37222734968926857,1092.0,819.9580915468584,987.9438649126453,-272.04190845314156,-0.24912262678859118,840.0
ensemble_residual_beta_0.7,6,0.6042274778509572,14799.0,12025.219628431963,6101.2589802001385,-2773.7803715680348,-0.18743025688006182,1848.0
ensemble_residual_beta_0.9,3,0.6611214426802817,14219.0,15185.933884281003,5271.150202658173,966.933884281001,0.06800294565588305,1008.0
ensemble_residual_beta_0.9,4,0.31552978659308617,583.0,386.9735971485901,581.6443574959976,-196.0264028514099,-0.33623739768680944,336.0
ensemble_residual_beta_0.9,5,0.37174759087016357,1092.0,825.1919395986642,990.6812213937737,-266.8080604013358,-0.24432972564224892,840.0
ensemble_residual_beta_0.9,6,0.6042020967539433,14799.0,12107.409102853238,6104.211362098164,-2691.590897146761,-0.18187653876253537,1848.0
ensemble_shape_0.30_level_light,3,0.6569598649588885,14219.0,15311.088317617567,5336.331611499276,1092.0883176175669,0.07680486093379048,1008.0
ensemble_shape_0.30_level_light,4,0.32211844932997596,583.0,410.0708909487837,586.4809527109413,-172.92910905121627,-0.29661939802953047,336.0
ensemble_shape_0.30_level_light,5,0.3745428611455593,1092.0,843.4802310327589,992.6711326654518,-248.51976896724116,-0.22758220601395712,840.0
ensemble_shape_0.30_level_light,6,0.6034994942717634,14799.0,12468.72652337069,6120.142207061272,-2330.27347662931,-0.1574615498769721,1848.0
ensemble_shape_0.30_level_medium,3,0.6542226848152982,14219.0,15419.561162082176,5379.505603140353,1200.5611620821762,0.08443358619327493,1008.0
ensemble_shape_0.30_level_medium,4,0.3251172895391595,583.0,416.93772663807675,588.0927742717565,-166.06227336192325,-0.2848409491628186,336.0
ensemble_shape_0.30_level_medium,5,0.37657235821317475,1092.0,855.861407653955,995.6594542855523,-236.13859234604496,-0.21624413218502286,840.0
ensemble_shape_0.30_level_medium,6,0.6042794604878576,14799.0,12487.82426155467,6109.01555494832,-2311.1757384453294,-0.15617107496758764,1848.0
ensemble_shape_0.30_level_off,3,0.6607258993889569,14219.0,15130.10131356862,5276.019065846918,911.1013135686198,0.06407632840344749,1008.0
ensemble_shape_0.30_level_off,4,0.31698203294788047,583.0,398.34401612112663,583.6733494563057,-184.6559838788734,-0.3167341061387194,336.0
ensemble_shape_0.30_level_off,5,0.3694341250599744,1092.0,824.9325103408827,990.5133775689047,-267.06748965911737,-0.24456729822263495,840.0
ensemble_shape_0.30_level_off,6,0.6023699978913127,14799.0,12441.881850881315,6136.264179168627,-2357.1181491186844,-0.15927550166353702,1848.0
ensemble_shape_0.30_level_strong,3,0.6522265671105771,14219.0,15492.814112095994,5410.825472457349,1273.8141120959938,0.08958535143793472,1008.0
ensemble_shape_0.30_level_strong,4,0.3273302706404619,583.0,421.4247047587249,588.9850008919384,-161.57529524127511,-0.27714458875004305,336.0
ensemble_shape_0.30_level_strong,5,0.3779353204664546,1092.0,864.8623417524659,997.9536718155424,-227.13765824753418,-0.20800151854169796,840.0
ensemble_shape_0.30_level_strong,6,0.6049374793342202,14799.0,12500.099136881076,6099.587962186613,-2298.9008631189254,-0.15534163545637714,1848.0
ensemble_shape_0.45_level_light,3,0.6405769556085484,14219.0,15557.38553035586,5577.565841140848,1338.3855303558585,0.0941265581514775,1008.0
ensemble_shape_0.45_level_light,4,0.32271956233574073,583.0,420.23264942316223,590.1655994982846,-162.7673505768378,-0.2791892805777664,336.0
ensemble_shape_0.45_level_light,5,0.370702440069545,1092.0,854.3253221674413,1000.0220994898618,-237.67467783255861,-0.21765080387596944,840.0
ensemble_shape_0.45_level_light,6,0.5972135313182088,14799.0,12802.375639146998,6220.959334800054,-1996.6243608530026,-0.13491616736624112,1848.0
ensemble_shape_0.45_level_medium,3,0.6381918406060987,14219.0,15657.666843871313,5615.19472921536,1438.6668438713136,0.10117918586900018,1008.0
ensemble_shape_0.45_level_medium,4,0.32588123741604297,583.0,426.10937378170496,591.195610675763,-156.89062621829504,-0.26910913588043744,336.0
ensemble_shape_0.45_level_medium,5,0.3726657059187703,1092.0,865.8807112109405,1002.6335144397119,-226.11928878905957,-0.20706894577752707,840.0
ensemble_shape_0.45_level_medium,6,0.5981374185631667,14799.0,12816.27067345596,6207.656665132131,-1982.7293265440403,-0.1339772502563714,1848.0
ensemble_shape_0.45_level_off,3,0.6437092008162706,14219.0,15385.150286335755,5527.0175224099585,1166.1502863357546,0.08201352319683203,1008.0
ensemble_shape_0.45_level_off,4,0.31779144432165096,583.0,409.96292876055406,587.9740457201308,-173.03707123944596,-0.29680458188584213,336.0
ensemble_shape_0.45_level_off,5,0.3659238960020334,1092.0,836.7631521516224,998.0368238570932,-255.23684784837758,-0.23373337715052891,840.0
ensemble_shape_0.45_level_off,6,0.5959652708743235,14799.0,12779.672458502744,6238.888111059879,-2019.3275414972568,-0.13645026971398452,1848.0
ensemble_shape_0.45_level_strong,3,0.6364507602745336,14219.0,15724.380525466588,5642.459358517679,1505.380525466587,0.10587105460767894,1008.0
ensemble_shape_0.45_level_strong,4,0.32812639786207526,583.0,430.07854013964493,591.7790359475503,-152.92145986035507,-0.2623009603093569,336.0
ensemble_shape_0.45_level_strong,5,0.3738265008377484,1092.0,874.397747258543,1004.8392646515892,-217.60225274145697,-0.19926946221745143,840.0
ensemble_shape_0.45_level_strong,6,0.598727315143782,14799.0,12826.30446444242,6199.218951377505,-1972.6955355575788,-0.13329924559480902,1848.0
ensemble_shape_0.60_level_light,3,0.6214066337527298,14219.0,15802.562735949496,5856.164405369311,1583.5627359494963,0.11136948702085211,1008.0
ensemble_shape_0.60_level_light,4,0.32211465241023385,583.0,426.5788582632888,593.3517752033413,-156.4211417367112,-0.26830384517446176,336.0
ensemble_shape_0.60_level_light,5,0.3659959912143639,1092.0,858.0545457348554,1005.6707226783212,-233.94545426514463,-0.21423576397907018,840.0
ensemble_shape_0.60_level_light,6,0.588682960029469,14799.0,13080.870973534787,6353.149415821303,-1718.1290264652118,-0.11609764352086031,1848.0
ensemble_shape_0.60_level_medium,3,0.6191190479289265,14219.0,15898.999342252524,5892.067534903588,1679.9993422525238,0.11815172250175988,1008.0
ensemble_shape_0.60_level_medium,4,0.32533703298825006,583.0,432.32784086100014,594.2760833819572,-150.67215913899986,-0.2584428115591764,336.0
ensemble_shape_0.60_level_medium,5,0.3680426018426807,1092.0,869.5694786095836,1008.0648931985689,-222.43052139041635,-0.20369095365422743,840.0
ensemble_shape_0.60_level_medium,6,0.5895700323679235,14799.0,13092.372179203692,6340.366458773297,-1706.627820796308,-0.11532048251883965,1848.0
ensemble_shape_0.60_level_off,3,0.6240998821588308,14219.0,15631.89774383431,5812.138977854031,1412.897743834309,0.09936688542332858,1008.0
ensemble_shape_0.60_level_off,4,0.31672975330276537,583.0,416.5555254278104,591.5067597547529,-166.44447457218962,-0.2854965258528124,336.0
ensemble_shape_0.60_level_off,5,0.3611153793475707,1092.0,840.4869184619009,1003.9490205802946,-251.51308153809913,-0.23032333474184902,840.0
ensemble_shape_0.60_level_off,6,0.5872150509606036,14799.0,13061.126535004216,6374.309889166198,-1737.8734649957823,-0.11743181735223883,1848.0
ensemble_shape_0.60_level_strong,3,0.6175482266623188,14219.0,15960.729715611673,5916.6174526882805,1741.7297156116722,0.1224931229771202,1008.0
ensemble_shape_0.60_level_strong,4,0.3275420570204809,583.0,436.12009637439724,594.8065532284986,-146.87990362560276,-0.2519380851211025,336.0
ensemble_shape_0.60_level_strong,5,0.3693112316898415,1092.0,877.8711136887789,1010.0203106166416,-214.12888631122115,-0.1960887237282245,840.0
ensemble_shape_0.60_level_strong,6,0.5901719610732302,14799.0,13099.09930777374,6331.707375815595,-1699.9006922262588,-0.1148659160906993,1848.0
hybrid_short_residual_beta_0.5,3,0.6653521967094865,14219.0,15153.472544004242,5216.320813701899,934.4725440042432,0.06571999043563143,1008.0
hybrid_short_residual_beta_0.5,4,0.31810449299719024,583.0,386.2148557854491,578.1046109229662,-196.78514421455088,-0.3375388408482862,336.0
hybrid_short_residual_beta_0.5,5,0.35889606429661514,1092.0,819.3523902334889,1008.0697157063645,-272.64760976651115,-0.2496772983209809,840.0
hybrid_short_residual_beta_0.5,6,0.5940790188394088,14799.0,12577.072612287366,6259.142348826025,-2221.9273877126334,-0.15014037351933465,1848.0
hybrid_short_residual_beta_0.7,3,0.663432160836695,14219.0,15206.569725435787,5245.95570443804,987.5697254357872,0.06945423204415128,1008.0
hybrid_short_residual_beta_0.7,4,0.318459561921152,583.0,387.32083978353717,578.4338481075806,-195.67916021646283,-0.3356417842477922,336.0
hybrid_short_residual_beta_0.7,5,0.3589153753668762,1092.0,821.6209185532884,1008.8887031141842,-270.37908144671155,-0.24759989143471753,840.0
hybrid_short_residual_beta_0.7,6,0.5941588469045406,14799.0,12612.344926233942,6259.518605501162,-2186.6550737660577,-0.14775694802122155,1848.0
hybrid_short_residual_beta_0.9,3,0.6611580117245526,14219.0,15259.666906867333,5280.625731324511,1040.6669068673311,0.07318847365267116,1008.0
hybrid_short_residual_beta_0.9,4,0.3188146308451136,583.0,388.4268237816252,578.7630852921949,-194.5731762183748,-0.3337447276472981,336.0
hybrid_short_residual_beta_0.9,5,0.35892752412216844,1092.0,823.889446873088,1009.7155117699497,-268.110553126912,-0.2455224845484542,840.0
hybrid_short_residual_beta_0.9,6,0.594167279522204,14799.0,12647.617240180518,6260.951443403383,-2151.382759819481,-0.1453735225231084,1848.0
item_prophet,3,0.6758876910229041,14219.0,14638.508629199569,5050.054355666531,419.50862919956967,0.029503384851225098,1008.0
item_prophet,4,0.29384307623722133,583.0,343.7545195719766,572.3499132427338,-239.24548042802346,-0.4103696062230248,336.0
item_prophet,5,0.34065987321552665,1092.0,764.1578890584452,1011.9650515272624,-327.84211094155467,-0.300221713316442,840.0
item_prophet,6,0.5958600913843595,14799.0,12794.651899914177,6238.292558102957,-2004.3481000858244,-0.13543807690288698,1848.0
item_prophet_shape_0.30_level_light,3,0.6569496846923917,14219.0,15331.549566936601,5345.347862256473,1112.549566936603,0.07824386855169864,1008.0
item_prophet_shape_0.30_level_light,4,0.31492906097159334,583.0,374.64821413678783,573.683002741134,-208.35178586321217,-0.3573787064549094,336.0
item_prophet_shape_0.30_level_light,5,0.34119488420198923,1092.0,797.1050397515264,1023.8901378406142,-294.8949602484737,-0.2700503298978697,840.0
item_prophet_shape_0.30_level_light,6,0.5871128970670875,14799.0,13128.677369602192,6377.542351341357,-1670.322630397807,-0.11286726335548394,1848.0
item_prophet_shape_0.30_level_medium,3,0.6532000874033433,14219.0,15488.282776234988,5404.030227019359,1269.2827762349882,0.08926666968387285,1008.0
item_prophet_shape_0.30_level_medium,4,0.32022316002140255,583.0,386.5239449532935,576.5801609413962,-196.47605504670648,-0.3370086707490677,336.0
item_prophet_shape_0.30_level_medium,5,0.34175002060261145,1092.0,810.1327145823504,1029.8997291174542,-281.86728541764955,-0.2581202247414373,840.0
item_prophet_shape_0.30_level_medium,6,0.5873559542995669,14799.0,13139.177048219015,6374.548894800182,-1659.8229517809857,-0.11215777767288233,1848.0
item_prophet_shape_0.30_level_off,3,0.6615413601886292,14219.0,15066.597129911115,5271.037238399786,847.5971299111158,0.059610178627970724,1008.0
item_prophet_shape_0.30_level_off,4,0.30264684387594376,583.0,354.0901468681131,570.4089128630919,-228.90985313188688,-0.392641257516101,336.0
item_prophet_shape_0.30_level_off,5,0.3383621527630166,1092.0,778.1710153857346,1017.3808420032626,-313.82898461426544,-0.2873891800496936,840.0
item_prophet_shape_0.30_level_off,6,0.5865651614191671,14799.0,13110.57898206334,6384.776657283693,-1688.4210179366598,-0.11409021000991011,1848.0
item_prophet_shape_0.30_level_strong,3,0.6505437995900825,14219.0,15595.554785109704,5445.515128911739,1376.5547851097053,0.09681094205708596,1008.0
item_prophet_shape_0.30_level_strong,4,0.3239643972772631,583.0,394.30643373533167,578.3249067451602,-188.69356626466828,-0.3236596333870811,336.0
item_prophet_shape_0.30_level_strong,5,0.3418970017293239,1092.0,819.9242876909411,1034.7263761340628,-272.07571230905893,-0.24915358270060342,840.0
item_prophet_shape_0.30_level_strong,6,0.5876801637725865,14799.0,13145.522118888712,6370.225911780744,-1653.4778811112883,-0.11172902771209463,1848.0
item_prophet_shape_0.45_level_light,3,0.6428659378486632,14219.0,15558.142500385513,5553.89912283333,1339.1425003855118,0.09417979466808578,1008.0
item_prophet_shape_0.45_level_light,4,0.3161997158305486,583.0,379.0531470100733,574.1038757773074,-203.94685298992667,-0.34982307545441965,336.0
item_prophet_shape_0.45_level_light,5,0.3372331565853223,1092.0,802.8844820085421,1029.1601511889592,-289.11551799145803,-0.26475780035847807,840.0
item_prophet_shape_0.45_level_light,6,0.5770286322015016,14799.0,13388.47746139157,6533.260421157294,-1410.522538608429,-0.09531201693414615,1848.0
item_prophet_shape_0.45_level_medium,3,0.6392564752375967,14219.0,15706.837278434676,5610.135567140507,1487.8372784346748,0.10463726552040754,1008.0
item_prophet_shape_0.45_level_medium,4,0.3212666515297943,583.0,390.2531020030251,576.7799251145452,-192.7468979969749,-0.3306121749519295,336.0
item_prophet_shape_0.45_level_medium,5,0.3374261043930483,1092.0,815.0017775746667,1035.2130264716611,-276.9982224253333,-0.25366137584737486,840.0
item_prophet_shape_0.45_level_medium,6,0.577511620711407,14799.0,13393.960032203851,6526.6869225089085,-1405.0399677961482,-0.09494154792865384,1848.0
item_prophet_shape_0.45_level_off,3,0.6468703431728665,14219.0,15299.571293313173,5488.5152868478945,1080.5712933131726,0.07599488665258967,1008.0
item_prophet_shape_0.45_level_off,4,0.3048449210775681,583.0,359.2825652538436,570.7513342319698,-223.71743474615647,-0.38373487949598023,336.0
item_prophet_shape_0.45_level_off,5,0.33458586946255575,1092.0,784.8174229580839,1022.8115860348487,-307.18257704191603,-0.2813027262288608,840.0
item_prophet_shape_0.45_level_off,6,0.5764876331515815,14799.0,13371.954631507564,6540.418390357471,-1427.0453684924373,-0.09642849979677258,1848.0
item_prophet_shape_0.45_level_strong,3,0.636884603905632,14219.0,15809.145199307166,5647.197502593707,1590.1451993071648,0.11183242135924923,1008.0
item_prophet_shape_0.45_level_strong,4,0.3250461812679393,583.0,397.73458573965814,578.3071093427315,-185.26541426034186,-0.3177794412698831,336.0
item_prophet_shape_0.45_level_strong,5,0.3374074154413461,1092.0,824.3158770910237,1040.0062298037362,-267.6841229089763,-0.24513198068587572,840.0
item_prophet_shape_0.45_level_strong,6,0.5778575363865118,14799.0,13398.934380404815,6522.011986739646,-1400.065619595187,-0.09460542060917541,1848.0
item_prophet_shape_0.60_level_light,3,0.6262194545384733,14219.0,15789.517407824082,5796.918121367448,1570.5174078240811,0.1104520295255701,1008.0
item_prophet_shape_0.60_level_light,4,0.3146092950917465,583.0,381.26383871067674,575.6303905624279,-201.73616128932326,-0.34603115143966257,336.0
item_prophet_shape_0.60_level_light,5,0.3321289848315829,1092.0,802.4346176123508,1033.2564564734869,-289.56538238764915,-0.2651697640912538,840.0
item_prophet_shape_0.60_level_light,6,0.5657251822187173,14799.0,13612.650071773458,6705.895052451999,-1186.349928226543,-0.08016419543391735,1848.0
item_prophet_shape_0.60_level_medium,3,0.6228850796160714,14219.0,15935.659976899533,5848.938402921667,1716.6599768995302,0.12073000751807653,1008.0
item_prophet_shape_0.60_level_medium,4,0.31973135973207395,583.0,392.5364962606026,578.2927084287179,-190.46350373939745,-0.32669554672280865,336.0
item_prophet_shape_0.60_level_medium,5,0.3321113149227014,1092.0,814.5415922649935,1039.4629550937416,-277.4584077350065,-0.2540827909661232,840.0
item_prophet_shape_0.60_level_medium,6,0.56630315999991,14799.0,13617.059532028416,6697.871400952347,-1181.940467971586,-0.07986623879799892,1848.0
item_prophet_shape_0.60_level_off,3,0.6295656235238754,14219.0,15534.607202039217,5741.264255441143,1315.6072020392178,0.09252459399670988,1008.0
item_prophet_shape_0.60_level_off,4,0.3034126243796014,583.0,361.4568390381065,572.1802752610862,-221.54316096189345,-0.3800054218900402,336.0
item_prophet_shape_0.60_level_off,5,0.3294446808664583,1092.0,784.5450622180107,1027.1204689661356,-307.45493778198926,-0.2815521408259975,840.0
item_prophet_shape_0.60_level_off,6,0.5649746357492942,14799.0,13600.142107179301,6716.2151089711815,-1198.857892820699,-0.08100938528418805,1848.0
item_prophet_shape_0.60_level_strong,3,0.6207807357377959,14219.0,16033.10154335415,5881.893452433078,1814.1015433541497,0.12758292027246287,1008.0
item_prophet_shape_0.60_level_strong,4,0.32363010811802195,583.0,399.9619865325619,579.6847793210369,-183.0380134674381,-0.31395885671944784,336.0
item_prophet_shape_0.60_level_strong,5,0.33197644818797123,1092.0,823.6521460197496,1044.2263001396364,-268.34785398025036,-0.2457397930222073,840.0
item_prophet_shape_0.60_level_strong,6,0.5666509024375948,14799.0,13618.828770612225,6693.139363139088,-1180.1712293877779,-0.07974668757265882,1848.0
