model,target_date,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
ensemble_shape_0.60_level_strong,2022-09-14,0.554310461805283,501.0,554.9216266909225,236.50493658540876,53.92162669092241,0.10762799738707067,72.0
ensemble_shape_0.60_level_strong,2022-09-15,0.5431042621826476,660.0,644.6403337170607,316.0805707646266,-15.359666282939315,-0.023272221640817145,72.0
ensemble_shape_0.60_level_strong,2022-09-16,0.5973174183452342,434.0,432.81540286536983,177.54119794820758,-1.1845971346301862,-0.00272948648532301,48.0
ensemble_shape_0.60_level_strong,2022-09-17,0.5590070641507123,326.0,397.4277814648283,149.12772055170916,71.42778146482834,0.21910362412524031,48.0
ensemble_shape_0.60_level_strong,2022-09-18,0.7113276984354081,440.0,440.3410246141783,144.440610927647,0.3410246141783464,0.0007750559413144236,48.0
ensemble_shape_0.60_level_strong,2022-09-19,0.6422076242319901,430.0,457.1,167.44590851372675,27.100000000000012,0.06302325581395352,48.0
ensemble_shape_0.60_level_strong,2022-09-20,0.5788091206825153,386.0,414.26730398401855,179.326167951015,28.267303984018533,0.0732313574715506,48.0
ensemble_shape_0.60_level_strong,2022-09-21,0.44027996415492704,354.0,387.31120041080385,205.27223463015844,33.311200410803835,0.0940994361887114,48.0
ensemble_shape_0.60_level_strong,2022-09-22,0.6379703843741183,542.0,449.2536523082696,248.34236275506396,-92.74634769173046,-0.17111872267846948,48.0
ensemble_shape_0.60_level_strong,2022-09-23,0.6878644846891537,196.0,228.54999999999995,87.09826006354177,32.55,0.16607142857142856,24.0
ensemble_shape_0.60_level_strong,2022-09-24,0.5348330663139315,237.0,208.99578544726438,139.28528404641895,-28.00421455273563,-0.11816124283854695,24.0
ensemble_shape_0.60_level_strong,2022-09-25,0.6346025162633409,267.0,208.13257939918475,119.13326869535891,-58.867420600815265,-0.2204772307146639,24.0
ensemble_shape_0.60_level_strong,2022-09-26,0.711430706677293,217.0,228.55,89.34822225880563,11.550000000000004,0.05322580645161292,24.0
ensemble_shape_0.60_level_strong,2022-09-27,0.42238828331719486,158.0,223.9728818859262,104.21728079441687,65.97288188592621,0.41754988535396337,24.0
ensemble_shape_0.60_level_strong,2022-09-28,0.6640879814411708,164.0,172.91709033975383,63.21240300618693,8.917090339753813,0.05437250207166959,24.0
ensemble_shape_0.60_level_strong,2022-09-29,0.6910632924119557,242.0,228.55,83.45788320248386,-13.449999999999989,-0.05557851239669417,24.0
hybrid_short_residual_beta_0.5,2022-07-29,0.6826259266709462,159.0,164.18339099114064,57.176852266110714,5.183390991140634,0.03259994334050713,24.0
hybrid_short_residual_beta_0.5,2022-07-30,0.4439045383319848,141.0,167.86423867326084,81.92261107420063,26.86423867326082,0.19052651541319732,24.0
hybrid_short_residual_beta_0.5,2022-07-31,0.47392433380772364,115.0,143.69021218947336,62.4563608705083,28.690212189473343,0.24948010599542036,24.0
hybrid_short_residual_beta_0.5,2022-08-01,0.6041102192320092,138.0,162.78464561024458,61.86954515412317,24.784645610244564,0.17959888123365625,24.0
hybrid_short_residual_beta_0.5,2022-08-02,0.6106378846496918,112.0,163.98568783065647,76.25573878394295,51.985687830656474,0.4641579270594328,24.0
hybrid_short_residual_beta_0.5,2022-08-03,0.589472208482062,147.0,188.15030590132343,70.30431668413027,41.15030590132343,0.2799340537504995,24.0
hybrid_short_residual_beta_0.5,2022-08-04,0.7744211804372587,172.0,173.30277988575526,46.53284635447727,1.3027798857552657,0.007574301661367824,24.0
