split,model,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
holdout,ensemble_shape_0.45_level_off,0.6239225283495167,10732.0,10623.704633115347,4457.743225482786,-108.29536688465447,-0.010090883981052411,1344.0
holdout,ensemble_bias_horizon,0.6230376763050273,10732.0,11361.406899532278,4487.912716363189,629.4068995322784,0.05864767979242252,1344.0
holdout,item_prophet_shape_0.30_level_light,0.6228435321623904,10732.0,10431.196730420746,4431.744545440172,-300.80326957925325,-0.02802863115721704,1344.0
holdout,ensemble_shape_0.45_level_light,0.6211691292014945,10732.0,10740.847385712263,4497.351822933886,8.8473857122638,0.0008243930033790348,1344.0
holdout,item_prophet_shape_0.30_level_medium,0.6203857303847152,10732.0,10529.935423201323,4468.158230062339,-202.06457679867714,-0.018828231159026942,1344.0
holdout,ensemble_bias_item,0.6198280634616659,10732.0,11392.012244632166,4522.442715706777,660.0122446321645,0.06149946371898663,1344.0
holdout,ensemble_shape_0.45_level_medium,0.6191938699813324,10732.0,10807.777639469561,4524.890017937022,75.77763946956199,0.007060905653145918,1344.0
holdout,item_prophet_shape_0.30_level_strong,0.6185427182764773,10732.0,10594.846712187873,4495.2238549828135,-137.15328781212705,-0.012779844186743109,1344.0
holdout,ensemble_shape_0.45_level_strong,0.6176944124079502,10732.0,10849.908134680387,4545.411316847756,117.90813468038657,0.010986594733543287,1344.0
holdout,item_prophet_shape_0.45_level_off,0.6155600891301064,10732.0,10445.238847495251,4500.269068914586,-286.7611525047488,-0.026720196841665,1344.0
holdout,ensemble_shape_0.60_level_off,0.6150979699226786,10732.0,10767.00853659393,4557.393258705208,35.00853659392904,0.003262070126158129,1344.0
holdout,item_prophet_shape_0.45_level_light,0.613514853128045,10732.0,10608.30800042886,4537.162963317468,-123.6919995711408,-0.011525531081917704,1344.0
holdout,ensemble_shape_0.60_level_light,0.6122215243721053,10732.0,10882.420066790244,4597.973505915274,150.4200667902436,0.014016033059098359,1344.0
holdout,item_prophet_shape_0.45_level_medium,0.6111316707141927,10732.0,10699.47449126737,4572.210234612133,-32.52550873262928,-0.003030703385448125,1344.0
holdout,cate2_mix,0.6104314339062916,10732.0,9940.415,4642.8262466937485,-791.585,-0.07375931792769289,1344.0
holdout,ensemble_shape_0.60_level_medium,0.6100624396051039,10732.0,10947.323027930823,4627.226188952489,215.32302793082215,0.02006364404871619,1344.0
holdout,item_prophet_shape_0.45_level_strong,0.6093867679700699,10732.0,10762.556943214866,4597.852563324932,30.55694321486571,0.0028472738739159253,1344.0
holdout,ensemble_shape_0.60_level_strong,0.6086782343079048,10732.0,10986.182730017768,4646.293823893295,254.18273001776794,0.023684562990846807,1344.0
holdout,item_prophet_shape_0.60_level_off,0.6054530130342657,10732.0,10594.467340153891,4612.374325234851,-137.53265984610888,-0.01281519379855655,1344.0
holdout,item_prophet_shape_0.60_level_light,0.603559120542487,10732.0,10753.866998866339,4647.187229808953,21.866998866339145,0.002037551142968612,1344.0
holdout,item_prophet_shape_0.60_level_medium,0.6012234615011599,10732.0,10843.820617867645,4681.4550932461025,111.82061786764493,0.010419364318640042,1344.0
holdout,item_prophet_shape_0.60_level_strong,0.5996935911290335,10732.0,10901.040910887388,4704.394695228061,169.04091088738866,0.015751109847874457,1344.0
holdout,bottomup_mix,0.5684683656354826,10732.0,9940.415,5084.99,-791.5849999999999,-0.07375931792769287,1344.0
selection,ensemble_bias_item,0.6368116256370302,19961.0,19184.494389445732,8067.500357911337,-776.5056105542694,-0.038901137746318794,2688.0
selection,ensemble,0.6185374834108658,19961.0,17554.026005758125,8361.650770397115,-2406.9739942418746,-0.12058383819657706,2688.0
selection,ensemble_residual_beta_0.3,0.6158175203927834,19961.0,17779.506386349756,8427.1026623998,-2181.493613650244,-0.1092877918766717,2688.0
selection,ensemble_residual_beta_0.5,0.6129102708705061,19961.0,17929.826640077506,8492.57341024647,-2031.1733599224904,-0.10175709433006815,2688.0
selection,ensemble_bias_horizon,0.6112024627954941,19961.0,19961.0,8609.945388603532,-4.547473508864641e-13,-2.2781792038798864e-17,2688.0
selection,item_prophet,0.6096587151782207,19961.0,18573.855376537555,8586.277254386112,-1387.1446234624432,-0.06949274202006128,2688.0
selection,ensemble_bias_global,0.6093443378607183,19961.0,19961.0,8647.620386752616,4.547473508864641e-13,2.2781792038798864e-17,2688.0
selection,ensemble_residual_beta_0.7,0.6093332387553387,19961.0,18080.146893805264,8571.413688429822,-1880.8531061947365,-0.09422639678346457,2688.0
selection,ensemble_shape_0.30_level_light,0.6063807808093212,19961.0,18486.545662456636,8645.381781993794,-1474.4543375433607,-0.0738667570534222,2688.0
selection,ensemble_shape_0.30_level_off,0.6063769167551715,19961.0,18369.913808841196,8635.733503983822,-1591.0861911588067,-0.0797097435578782,2688.0
selection,ensemble_shape_0.30_level_strong,0.6063585688467589,19961.0,18611.86153158269,8656.170790916145,-1349.1384684173115,-0.06758872142764949,2688.0
selection,ensemble_shape_0.30_level_medium,0.6063420603411557,19961.0,18559.553634182124,8652.263314335856,-1401.446365817875,-0.07020922628214393,2688.0
selection,hybrid_short_residual_beta_0.5,0.6056173565345365,19961.0,18638.676474890854,8679.076007853353,-1322.323525109146,-0.06624535469711668,2688.0
selection,ensemble_residual_beta_0.9,0.6053819201359364,19961.0,18223.97473944534,8657.253021090877,-1737.0252605546616,-0.08702095388781432,2688.0
selection,hybrid_short_residual_beta_0.7,0.6043255152496918,19961.0,18699.032263491143,8708.37022534399,-1261.9677365088576,-0.06322166908014917,2688.0
selection,hybrid_short_residual_beta_0.9,0.6028080195268415,19961.0,18759.38805209143,8742.168731071659,-1201.6119479085687,-0.06019798346318164,2688.0
selection,item_prophet_shape_0.30_level_off,0.5975462915583597,19961.0,19040.78820372252,8848.428444051715,-920.211796277482,-0.04610048576110826,2688.0
selection,item_prophet_shape_0.30_level_light,0.5962468312842634,19961.0,19200.783460006365,8888.718808739406,-760.2165399936366,-0.03808509293089708,2688.0
selection,item_prophet_shape_0.30_level_medium,0.5952624756660084,19961.0,19294.181060788324,8916.900781816053,-666.8189392116764,-0.033406088833809744,2688.0
selection,ensemble_shape_0.45_level_strong,0.5951945640029412,19961.0,19005.25314262681,8892.885293646566,-955.7468573731901,-0.04788071025365413,2688.0
selection,ensemble_shape_0.45_level_medium,0.595062198213096,19961.0,18958.14996285036,8891.790501525944,-1002.8500371496431,-0.050240470775494366,2688.0
selection,ensemble_shape_0.45_level_light,0.5948145011063254,19961.0,18893.471755381197,8891.361051995162,-1067.5282446188044,-0.05348069959515076,2688.0
selection,item_prophet_shape_0.30_level_strong,0.5947188691448225,19961.0,19360.460913236817,8933.568468588892,-600.5390867631826,-0.03008562129969353,2688.0
selection,ensemble_shape_0.45_level_off,0.5942345524924801,19961.0,18787.84419263533,8894.173277564274,-1173.1558073646715,-0.05877239654148948,2688.0
selection,item_prophet_shape_0.45_level_off,0.584449244751379,19961.0,19370.387065537412,9122.227528557596,-590.612934462589,-0.02958834399391759,2688.0
selection,item_prophet_shape_0.45_level_light,0.5835739259441095,19961.0,19520.24959036684,9153.260607639422,-440.750409633161,-0.022080577607993635,2688.0
selection,item_prophet_shape_0.45_level_medium,0.5828007098865721,19961.0,19606.577698948848,9176.605206623492,-354.42230105115243,-0.01775573874310668,2688.0
selection,item_prophet_shape_0.45_level_strong,0.582415104023072,19961.0,19667.573099327794,9189.670265154891,-293.42690067220565,-0.014700010053214049,2688.0
selection,ensemble_shape_0.60_level_strong,0.5799700997189547,19961.0,19387.637503430822,9206.857868455721,-573.3624965691783,-0.028724136895404956,2688.0
selection,ensemble_shape_0.60_level_medium,0.5797647693560787,19961.0,19345.94581299598,9207.548781304922,-615.0541870040225,-0.03081279429908434,2688.0
selection,ensemble_shape_0.60_level_light,0.5793697267674962,19961.0,19285.647046692186,9210.362813157004,-675.3529533078149,-0.03383362323069059,2688.0
selection,ensemble_shape_0.60_level_off,0.5782291363556565,19961.0,19183.05818613431,9224.51138865007,-777.9418138656912,-0.0389730882153044,2688.0
selection,cate2_mix,0.5711222442930564,19961.0,15681.96,9230.820913515621,-4279.040000000001,-0.21437002154200696,2688.0
selection,item_prophet_shape_0.60_level_off,0.5686976930502243,19961.0,19686.283870320745,9444.405783404696,-274.7161296792548,-0.013762643639058905,2688.0
selection,item_prophet_shape_0.60_level_light,0.5683626564074924,19961.0,19831.998937054224,9464.51279104641,-129.00106294577336,-0.0064626553251727545,2688.0
selection,item_prophet_shape_0.60_level_medium,0.5678203577821018,19961.0,19915.976979585896,9483.110374150372,-45.023020414104394,-0.0022555493419219677,2688.0
selection,item_prophet_shape_0.60_level_strong,0.567508191026851,19961.0,19974.503535631295,9494.54919980478,13.503535631294767,0.0006764959486646344,2688.0
selection,cate2_prophet,0.5619396516746836,19961.0,17051.247798355886,9438.872076636306,-2909.7522016441144,-0.1457718652193835,2688.0
selection,bottomup_mix,0.5431104403586995,19961.0,15681.96,9808.605,-4279.039999999999,-0.21437002154200688,2688.0
