origin,split,model,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
2022-09-01,holdout,ensemble,0.6405814325988742,5573.0,5373.517228440509,2261.2666432802475,-199.4827715594909,-0.035794504137715934,672.0
2022-09-01,holdout,ensemble_bias_global,0.6269961182576694,5573.0,6062.411458289924,2370.0827452259045,489.4114582899237,0.08781831298939956,672.0
2022-09-01,holdout,ensemble_bias_horizon,0.6287105972113488,5573.0,6066.1627641254645,2362.8428610084597,493.1627641254647,0.08849143443844693,672.0
2022-09-01,holdout,ensemble_bias_item,0.6107424363431243,5573.0,6200.953599721683,2474.1123399541148,627.9535997216826,0.11267783953376684,672.0
2022-09-01,holdout,ensemble_residual_beta_0.3,0.6416893574514764,5573.0,5391.540269205299,2256.387882304867,-181.4597307947,-0.03256051153682038,672.0
2022-09-01,holdout,ensemble_residual_beta_0.5,0.6420559639080271,5573.0,5403.555629715161,2255.2085873412907,-169.44437028483964,-0.030404516469556726,672.0
2022-09-01,holdout,ensemble_residual_beta_0.7,0.6417830823026598,5573.0,5415.570990225021,2257.5931593467835,-157.42900977497908,-0.028248521402293034,672.0
2022-09-01,holdout,ensemble_residual_beta_0.9,0.6411989235046139,5573.0,5427.586350734882,2261.712479147074,-145.41364926511852,-0.026092526335029342,672.0
2022-09-01,holdout,ensemble_shape_0.30_level_light,0.6295208249402887,5573.0,5616.495208035874,2334.316102740152,43.495208035874654,0.007804630905414436,672.0
2022-09-01,holdout,ensemble_shape_0.30_level_medium,0.6271107065447646,5573.0,5666.812084823703,2350.036897558183,93.81208482370309,0.016833318647712738,672.0
2022-09-01,holdout,ensemble_shape_0.30_level_off,0.6315886262797694,5573.0,5528.860888140884,2319.0045406509216,-44.139111859116696,-0.007920170798334236,672.0
2022-09-01,holdout,ensemble_shape_0.30_level_strong,0.62546495807083,5573.0,5696.235266152697,2360.719785281563,123.23526615269637,0.022112913359536402,672.0
2022-09-01,holdout,ensemble_shape_0.45_level_light,0.619060572138654,5573.0,5691.984332908319,2395.8882144689524,118.98433290831859,0.021350140482382665,672.0
2022-09-01,holdout,ensemble_shape_0.45_level_medium,0.6171573473360871,5573.0,5738.8941610860875,2408.455215912591,165.89416108608754,0.029767479111086945,672.0
2022-09-01,holdout,ensemble_shape_0.45_level_off,0.6217125861003938,5573.0,5604.419220250555,2377.251258176163,31.419220250555036,0.005637757087844076,672.0
2022-09-01,holdout,ensemble_shape_0.45_level_strong,0.6154259360344019,5573.0,5767.267351944645,2419.451466226943,194.26735194464493,0.03485866713523146,672.0
2022-09-01,holdout,ensemble_shape_0.60_level_light,0.6060687830685116,5573.0,5758.910529256148,2468.541922566278,185.9105292561481,0.033359147542822196,672.0
2022-09-01,holdout,ensemble_shape_0.60_level_medium,0.6041304510636419,5573.0,5800.262631879793,2481.204029309525,227.26263187979254,0.04077922696569039,672.0
2022-09-01,holdout,ensemble_shape_0.60_level_off,0.609398258379796,5573.0,5670.59896532613,2445.954873043934,97.5989653261303,0.017512823492935637,672.0
2022-09-01,holdout,ensemble_shape_0.60_level_strong,0.6027286012417159,5573.0,5823.766596849548,2489.9763063163828,250.7665968495466,0.044996697801820675,672.0
2022-09-01,holdout,hybrid_short_residual_beta_0.5,0.6381500710802669,5573.0,5554.449823556169,2295.579322698916,-18.550176443830864,-0.003328580018631054,672.0
2022-09-01,holdout,hybrid_short_residual_beta_0.7,0.6373899887199072,5573.0,5562.394172041018,2300.197778520611,-10.605827958982381,-0.0019030733821967308,672.0
2022-09-01,holdout,hybrid_short_residual_beta_0.9,0.6365943133641663,5573.0,5570.3385205258655,2305.014594105566,-2.661479474133884,-0.0004775667457624052,672.0
2022-09-01,holdout,item_prophet,0.6423485317309768,5573.0,5398.625218611574,2258.077990710185,-174.3747813884255,-0.03128921252259564,672.0
2022-09-01,holdout,item_prophet_shape_0.30_level_light,0.631581588252666,5573.0,5628.964268930398,2329.0711216845825,55.96426893039788,0.010042036413134376,672.0
2022-09-01,holdout,item_prophet_shape_0.30_level_medium,0.6287752659922027,5573.0,5689.638432701293,2347.6168514356887,116.63843270129325,0.020929200197612283,672.0
2022-09-01,holdout,item_prophet_shape_0.30_level_off,0.6305379783466414,5573.0,5517.798855870906,2329.853631775641,-55.201144129093706,-0.009905103916937682,672.0
2022-09-01,holdout,item_prophet_shape_0.30_level_strong,0.6271408214468773,5573.0,5725.807417894084,2358.7424022697815,152.80741789408452,0.027419238811068457,672.0
2022-09-01,holdout,item_prophet_shape_0.45_level_light,0.620632972788596,5573.0,5691.882707706215,2391.711662431185,118.88270770621492,0.021331905204775688,672.0
2022-09-01,holdout,item_prophet_shape_0.45_level_medium,0.6182163410972797,5573.0,5750.176068801954,2407.709017913032,177.1760688019538,0.031791865925346094,672.0
2022-09-01,holdout,item_prophet_shape_0.45_level_off,0.6203583259234132,5573.0,5580.324166094327,2388.1286428960057,7.324166094326593,0.001314223236017691,672.0
2022-09-01,holdout,item_prophet_shape_0.45_level_strong,0.6168475126808591,5573.0,5784.1254974726635,2417.225461249592,211.12549747266345,0.03788363493139484,672.0
